ssnum,name,course,grade
83824,Terrie Murphy,Computer Science,4.43
83825,Hattie Murphy,Biology,1.12
83826,Arvilla Murphy,Chemistry,2.5
83827,Isham Murphy,Physics,1.1
83828,Timmy Murphy,Chemistry,3.78
83829,Elonzo Murphy,Physics,1.82
83830,Trevor Murphy,Math,3.13
83831,Garrick Murphy,Biology,4.66
83832,Erika Murphy,Math,2.22
83833,Esta Murphy,Math,3.37
83834,Loma Murphy,Math,4.31
83835,Dwane Murphy,Math,4.32
83836,Raul Murphy,Computer Science,2.76
83837,Durrell Murphy,Chemistry,4.98
83838,Staci Murphy,Math,2.15
83839,Judie Murphy,Chemistry,3.79
83840,Theodora Murphy,Physics,3.53
83841,Tristin Murphy,Math,4.32
83842,Giada Murphy,Biology,3.85
83843,Sheilah Murphy,Chemistry,1.91
83844,Elizah Murphy,Physics,4.15
83845,Lucio Murphy,Chemistry,3.8
83846,Kamya Murphy,Computer Science,3.87
83847,Camilo Murphy,Computer Science,4.06
83848,Amiya Murphy,Computer Science,1.52
83849,Sherry Murphy,Math,1.91
83850,Madyson Murphy,Chemistry,4.46
83851,Lawrance Murphy,Computer Science,3.23
83852,Valencia Murphy,Physics,1.02
83853,Santino Murphy,Biology,3.0
83854,Jess Murphy,Chemistry,2.84
83855,Cicero Murphy,Math,3.12
83856,Charlene Murphy,Chemistry,1.6
83857,Jocelyn Murphy,Biology,1.43
83858,Jana Murphy,Math,4.13
83859,Levern Murphy,Physics,3.13
83860,Caswell Murphy,Math,2.67
83861,Jamarcus Murphy,Computer Science,1.64
83862,Ivana Murphy,Math,4.73
83863,Ell Murphy,Chemistry,4.08
83864,Randal Murphy,Chemistry,4.81
83865,Carie Murphy,Computer Science,4.47
83866,Ela Murphy,Physics,2.41
83867,Charles Murphy,Math,4.34
83868,Tyrel Murphy,Math,2.64
83869,Tyrek Murphy,Math,1.35
83870,Franco Murphy,Biology,4.2
83871,Jaxson Murphy,Computer Science,3.39
83872,Tabetha Murphy,Chemistry,4.15
83873,Willaim Murphy,Math,4.97
83874,Cherise Murphy,Math,2.7
83875,Nancy Murphy,Biology,4.09
83876,Austen Murphy,Physics,1.5
83877,Paloma Murphy,Chemistry,3.2
83878,June Murphy,Chemistry,3.92
83879,Cherry Murphy,Biology,2.02
83880,Evon Murphy,Computer Science,3.26
83881,Estes Murphy,Math,1.17
83882,Calleigh Murphy,Computer Science,1.28
83883,Hobart Murphy,Chemistry,4.99
83884,Bettyjane Murphy,Chemistry,4.14
83885,Raymon Murphy,Biology,3.32
83886,Darcy Murphy,Computer Science,4.41
83887,Dirk Murphy,Physics,2.59
83888,Jake Murphy,Chemistry,1.5
83889,Enid Murphy,Math,3.99
83890,Finis Murphy,Biology,3.12
83891,Anjanette Murphy,Biology,2.41
83892,Jo Murphy,Chemistry,4.35
83893,Madilynn Murphy,Computer Science,2.1
83894,Hjalmer Murphy,Computer Science,3.56
83895,Imanol Murphy,Chemistry,3.1
83896,Cilla Murphy,Physics,4.08
83897,Jenny Murphy,Computer Science,4.08
83898,Jamey Murphy,Chemistry,4.26
83899,Viridiana Murphy,Computer Science,2.38
83900,Vicente Murphy,Chemistry,4.85
83901,Draven Murphy,Physics,4.79
83902,Nelle Murphy,Math,3.73
83903,Danae Murphy,Biology,4.33
83904,Nichol Murphy,Biology,3.7
83905,Hadassah Murphy,Math,3.31
83906,Vince Murphy,Chemistry,2.37
83907,Kelan Murphy,Math,2.16
83908,Ross Murphy,Chemistry,3.92
83909,Alger Murphy,Biology,4.6
83910,Jaylan Murphy,Math,3.6
83911,Delinda Murphy,Physics,2.2
83912,Dorothy Murphy,Computer Science,3.4
83913,Zayden Murphy,Computer Science,2.02
83914,Jorja Murphy,Chemistry,3.71
83915,Dempsey Murphy,Math,2.51
83916,Lulie Murphy,Physics,2.76
83917,Patty Murphy,Computer Science,4.19
83918,Noreta Murphy,Biology,3.87
83919,Horace Murphy,Physics,2.41
83920,Karon Murphy,Chemistry,3.14
83921,Skyler Murphy,Biology,1.49
83922,Alby Murphy,Chemistry,1.9
83923,Johannah Murphy,Physics,4.51
83924,Laron Murphy,Physics,3.48
83925,Dove Murphy,Math,3.32
83926,Jeannette Murphy,Chemistry,3.91
83927,Mai Murphy,Biology,3.05
83928,Raynard Murphy,Math,2.88
83929,Desirae Murphy,Math,4.37
83930,Fount Murphy,Math,4.54
83931,Marin Murphy,Biology,2.56
83932,Belen Murphy,Math,2.28
83933,Kathaleen Murphy,Biology,2.64
83934,Ryland Murphy,Biology,1.5
83935,Irwin Murphy,Physics,3.38
83936,London Murphy,Computer Science,4.44
83937,Bilal Murphy,Physics,3.9
83938,Callie Murphy,Chemistry,4.95
83939,Shad Murphy,Chemistry,4.36
83940,Sie Murphy,Biology,2.5
83941,Hoy Murphy,Physics,4.1
83942,Normand Murphy,Math,2.02
83943,Media Murphy,Biology,3.68
83944,Amon Murphy,Computer Science,4.65
83945,Reatha Murphy,Biology,1.49
83946,Shelly Murphy,Physics,1.28
83947,Elroy Murphy,Biology,2.91
83948,Emmett Murphy,Physics,3.18
83949,Larue Murphy,Chemistry,2.39
83950,Glendon Murphy,Physics,3.18
83951,Kanisha Murphy,Biology,4.09
83952,Kasen Murphy,Biology,3.99
83953,Kamora Murphy,Physics,4.11
83954,Nikolas Murphy,Computer Science,1.13
83955,Ferdinand Murphy,Math,3.21
83956,Albin Murphy,Math,3.73
83957,Karley Murphy,Biology,4.32
83958,Candyce Murphy,Biology,1.54
83959,Benson Murphy,Biology,3.89
83960,Leaner Murphy,Physics,3.98
83961,Cecilia Murphy,Math,1.23
83962,Jaymes Murphy,Math,3.74
83963,Marina Murphy,Biology,3.87
83964,Allean Murphy,Biology,1.83
83965,Britney Murphy,Physics,4.35
83966,Shenna Murphy,Computer Science,3.78
83967,Tana Murphy,Biology,2.32
83968,Marley Murphy,Computer Science,2.97
83969,Cherie Murphy,Chemistry,1.44
83970,Raquan Murphy,Chemistry,1.23
83971,Starr Murphy,Biology,3.09
83972,Demian Murphy,Biology,4.55
83973,Dinah Murphy,Chemistry,3.42
83974,Ximena Murphy,Math,2.89
83975,Larae Murphy,Chemistry,4.17
83976,Benjaman Murphy,Chemistry,1.55
83977,Rayan Murphy,Chemistry,4.99
83978,Harland Murphy,Math,4.57
83979,Blanchard Murphy,Chemistry,3.24
83980,Kathleen Murphy,Physics,3.66
83981,Dayami Murphy,Math,3.76
83982,Katie Murphy,Chemistry,1.42
83983,Hillery Murphy,Math,2.74
83984,Boris Murphy,Math,3.44
83985,Fielding Murphy,Chemistry,1.64
83986,Armando Murphy,Chemistry,3.54
83987,Lindy Murphy,Math,1.4
83988,Marietta Murphy,Biology,2.33
83989,Dian Murphy,Physics,1.41
83990,Jaylene Murphy,Chemistry,3.81
83991,Burgess Murphy,Biology,1.38
83992,Lanie Murphy,Chemistry,2.71
83993,Emilio Murphy,Physics,1.76
83994,Rosendo Murphy,Math,4.03
83995,Toccara Murphy,Physics,1.42
83996,Icey Murphy,Computer Science,2.06
83997,Alice Murphy,Computer Science,2.43
83998,Joi Murphy,Biology,1.85
83999,Sherwood Murphy,Math,1.41
84000,Jeromy Murphy,Chemistry,3.09
84001,Chelsi Murphy,Computer Science,3.37
84002,Shardae Murphy,Physics,4.59
84003,Ashton Murphy,Math,1.5
84004,Ron Murphy,Math,1.84
84005,Shanta Murphy,Computer Science,2.99
84006,Laylah Murphy,Biology,3.84
84007,Jax Murphy,Chemistry,3.94
84008,Fae Murphy,Biology,1.13
84009,Yaakov Murphy,Physics,1.92
84010,Wava Murphy,Math,1.58
84011,Frederick Murphy,Math,1.82
84012,Susanne Murphy,Physics,4.72
84013,Charle Murphy,Chemistry,2.93
84014,Elizabeth Murphy,Biology,2.66
84015,Philo Murphy,Chemistry,4.41
84016,Shaniece Murphy,Biology,4.83
84017,Jame Murphy,Physics,4.33
84018,Annette Murphy,Math,2.57
84019,Kay Murphy,Biology,1.36
84020,Wayland Murphy,Biology,1.19
84021,Eulalia Murphy,Physics,3.89
84022,Zavion Murphy,Biology,3.99
84023,Florance Murphy,Biology,4.5
84024,Luka Murphy,Computer Science,3.03
84025,Shyla Murphy,Biology,4.82
84026,Honora Murphy,Biology,4.72
84027,Keyon Murphy,Physics,1.44
84028,Mikal Murphy,Chemistry,1.04
84029,Sylva Murphy,Biology,4.85
84030,Kristina Murphy,Biology,2.73
84031,Evie Murphy,Chemistry,4.62
84032,Madelyn Murphy,Biology,1.08
84033,America Murphy,Chemistry,3.23
84034,Daja Murphy,Biology,3.66
84035,Dayna Murphy,Computer Science,4.84
84036,Thurman Murphy,Physics,4.68
84037,Floyd Murphy,Biology,1.88
84038,Pattie Murphy,Computer Science,4.68
84039,Vida Murphy,Biology,1.38
84040,Norval Murphy,Physics,4.09
84041,Hildegard Murphy,Math,1.98
84042,Ruben Murphy,Biology,4.35
84043,Kaeden Murphy,Physics,4.07
84044,Vernetta Murphy,Chemistry,4.99
84045,Samira Murphy,Chemistry,3.5
84046,Buddie Murphy,Biology,3.33
84047,Dillan Murphy,Computer Science,2.08
84048,Chaya Murphy,Computer Science,4.43
84049,Colette Murphy,Physics,1.29
84050,Shavonne Murphy,Chemistry,1.46
84051,Damond Murphy,Physics,2.5
84052,Letitia Murphy,Biology,3.74
84053,Makhi Murphy,Math,1.55
84054,Woodie Murphy,Physics,3.19
84055,Asher Murphy,Math,4.88
84056,Nikolai Murphy,Computer Science,1.39
84057,Vester Murphy,Biology,3.96
84058,Abigail Murphy,Chemistry,1.0
84059,Daphne Murphy,Biology,3.27
84060,Esco Murphy,Physics,3.18
84061,Mona Murphy,Biology,2.88
84062,Doug Murphy,Computer Science,2.45
84063,Jaydin Murphy,Computer Science,3.91
84064,Annabel Murphy,Math,3.03
84065,Jan Murphy,Computer Science,3.08
84066,Ferd Murphy,Biology,1.67
84067,Cyntha Murphy,Math,1.87
84068,Quinten Murphy,Physics,1.96
84069,Gannon Murphy,Biology,2.74
84070,Clem Murphy,Math,3.75
84071,Kim Murphy,Chemistry,3.52
84072,Randi Murphy,Chemistry,3.47
84073,Nylah Murphy,Biology,4.93
84074,Virgie Murphy,Biology,3.59
84075,Amma Murphy,Math,1.55
84076,Tracy Murphy,Biology,3.66
84077,Kyrie Murphy,Computer Science,3.44
84078,Bristol Murphy,Math,4.1
84079,Tavon Murphy,Biology,3.97
84080,Derik Murphy,Math,3.06
84081,Minoru Murphy,Chemistry,2.17
84082,Kennedi Murphy,Chemistry,4.54
84083,Solomon Murphy,Physics,3.72
84084,Jessy Murphy,Math,4.07
84085,Lance Murphy,Math,1.11
84086,Virgle Murphy,Physics,1.6
84087,Adrien Murphy,Biology,4.64
84088,Americo Murphy,Computer Science,1.46
84089,Modena Murphy,Computer Science,3.05
84090,Handy Murphy,Physics,4.48
84091,Cohen Murphy,Chemistry,4.8
84092,Egbert Murphy,Chemistry,4.49
84093,Tess Murphy,Biology,2.87
84094,Manuel Murphy,Physics,1.35
84095,Odelia Murphy,Math,1.89
84096,Kelsea Murphy,Biology,3.58
84097,Tamika Murphy,Biology,3.73
84098,Bianca Murphy,Math,3.83
84099,Sloane Murphy,Math,2.08
84100,Jordan Murphy,Chemistry,1.52
84101,Melodee Murphy,Physics,3.75
84102,Leann Murphy,Math,4.45
84103,Gaven Murphy,Math,1.93
84104,Madonna Murphy,Computer Science,3.43
84105,Ephraim Murphy,Biology,1.6
84106,Akeelah Murphy,Math,2.11
84107,Emerald Murphy,Physics,4.81
84108,Willy Murphy,Math,1.12
84109,Patsy Murphy,Physics,1.57
84110,Kalel Murphy,Math,4.46
84111,Emmer Murphy,Computer Science,1.26
84112,Timmie Murphy,Biology,4.17
84113,Jamari Murphy,Math,2.37
84114,Leyla Murphy,Computer Science,4.62
84115,Cloe Murphy,Physics,4.3
84116,Joaquin Murphy,Biology,3.83
84117,Sherlyn Murphy,Computer Science,2.98
84118,Ephram Murphy,Computer Science,3.65
84119,Trent Murphy,Chemistry,4.31
84120,Birtha Murphy,Biology,1.54
84121,Harvie Murphy,Chemistry,2.95
84122,Elisa Murphy,Physics,2.86
84123,Niki Murphy,Math,3.31
84124,Tamala Murphy,Math,2.02
84125,Octavio Murphy,Computer Science,1.08
84126,Armida Murphy,Math,2.82
84127,Ahmed Murphy,Math,2.42
84128,Sue Murphy,Physics,2.88
84129,Gordon Murphy,Physics,4.6
84130,Everet Murphy,Physics,1.95
84131,Elmire Murphy,Biology,3.18
84132,Logan Murphy,Chemistry,2.22
84133,Winton Murphy,Biology,2.1
84134,Toshio Murphy,Chemistry,4.45
84135,Lorenz Murphy,Chemistry,2.13
84136,Lilyana Murphy,Chemistry,2.22
84137,Tucker Murphy,Math,3.08
84138,Hildred Murphy,Chemistry,4.34
84139,Jerrad Murphy,Physics,2.89
84140,Lesta Murphy,Computer Science,2.69
84141,Lyle Murphy,Math,1.87
84142,Alena Murphy,Biology,2.57
84143,Reese Murphy,Computer Science,2.63
84144,Brandie Murphy,Computer Science,1.88
84145,Abbott Murphy,Chemistry,2.51
84146,Rikki Murphy,Computer Science,4.5
84147,Hillard Murphy,Physics,4.27
84148,Desi Murphy,Physics,3.07
84149,Justina Murphy,Computer Science,1.89
84150,Candi Murphy,Biology,4.09
84151,Soloman Murphy,Math,4.99
84152,Constance Murphy,Chemistry,1.93
84153,Felecia Murphy,Computer Science,1.93
84154,Velma Murphy,Chemistry,1.96
84155,Altie Murphy,Computer Science,1.92
84156,Sadie Murphy,Biology,2.99
84157,Bettie Murphy,Math,3.46
84158,Zion Murphy,Chemistry,1.54
84159,Teddie Murphy,Computer Science,1.58
84160,Cherrelle Murphy,Computer Science,3.85
84161,Lea Murphy,Biology,2.03
84162,Layla Murphy,Computer Science,4.48
84163,Clemens Murphy,Math,2.17
84164,Charleen Murphy,Chemistry,3.14
84165,Tawanda Murphy,Math,2.92
84166,Adina Murphy,Biology,1.65
84167,Carly Murphy,Biology,3.18
84168,Marquis Murphy,Chemistry,3.01
84169,Jenilee Murphy,Biology,3.49
84170,Veronica Murphy,Chemistry,4.24
84171,Arline Murphy,Chemistry,2.4
84172,Kimberlee Murphy,Math,3.32
84173,Paola Murphy,Computer Science,4.12
84174,Kingston Murphy,Computer Science,3.81
84175,Santiago Murphy,Biology,1.94
84176,Angelic Murphy,Math,1.51
84177,Ula Murphy,Biology,2.63
84178,Roxy Murphy,Physics,2.97
84179,Brody Murphy,Computer Science,3.48
84180,Joy Murphy,Chemistry,3.72
84181,Angeles Murphy,Chemistry,1.77
84182,Shawnte Murphy,Chemistry,4.54
84183,Gerardo Murphy,Math,1.96
84184,Bryn Murphy,Computer Science,2.89
84185,Blanca Murphy,Chemistry,3.19
84186,Palmer Murphy,Math,4.54
84187,Erie Murphy,Biology,2.51
84188,Lilliana Murphy,Math,1.31
84189,Filomena Murphy,Computer Science,1.89
84190,Alois Murphy,Math,1.61
84191,Council Murphy,Physics,3.55
84192,Keandre Murphy,Biology,3.87
84193,Alzina Murphy,Math,4.63
84194,Sammie Murphy,Physics,4.04
84195,Nyasia Murphy,Chemistry,2.54
84196,Sage Murphy,Chemistry,2.0
84197,Minna Murphy,Biology,4.28
84198,Lew Murphy,Physics,4.11
84199,Debby Murphy,Math,3.78
84200,Mariano Murphy,Physics,1.64
84201,Nealie Murphy,Chemistry,2.67
84202,Elyssa Murphy,Chemistry,1.23
84203,Lynn Murphy,Biology,3.05
84204,Lorelai Murphy,Biology,1.76
84205,Aliza Murphy,Chemistry,3.25
84206,Bruno Murphy,Biology,2.69
84207,Jerrold Murphy,Chemistry,2.32
84208,Casimer Murphy,Computer Science,1.94
84209,Lum Murphy,Biology,3.07
84210,Coral Murphy,Biology,3.87
84211,Sheryl Murphy,Physics,1.84
84212,Leandra Murphy,Chemistry,3.07
84213,Algernon Murphy,Physics,2.0
84214,Loyce Murphy,Biology,1.26
84215,Bedford Murphy,Biology,1.76
84216,Karyn Murphy,Math,4.98
84217,Adelle Murphy,Biology,2.51
84218,Katlynn Murphy,Math,1.43
84219,Monroe Murphy,Computer Science,2.6
84220,Ozell Murphy,Computer Science,3.66
84221,Barry Murphy,Biology,3.99
84222,Ezell Murphy,Chemistry,4.56
84223,Blanche Murphy,Chemistry,3.32
84224,Prince Murphy,Math,2.46
84225,Karter Murphy,Biology,3.89
84226,Ota Murphy,Math,4.52
84227,Emory Murphy,Computer Science,1.07
84228,Magen Murphy,Biology,2.06
84229,Beula Murphy,Biology,2.17
84230,Seldon Murphy,Chemistry,1.85
84231,Holland Murphy,Computer Science,2.74
84232,Lessie Murphy,Biology,2.41
84233,Earle Murphy,Computer Science,2.17
84234,Eric Murphy,Math,1.98
84235,Edwin Murphy,Chemistry,4.53
84236,Randy Murphy,Biology,1.13
84237,Latasha Murphy,Chemistry,1.54
84238,Darrien Murphy,Physics,3.32
84239,Elijah Murphy,Physics,2.41
84240,Noah Murphy,Math,2.48
84241,Ovila Murphy,Math,3.39
84242,Christel Murphy,Biology,2.05
84243,Rice Murphy,Biology,1.8
84244,Tavaris Murphy,Chemistry,2.59
84245,Hyman Murphy,Computer Science,4.78
84246,Hudson Murphy,Computer Science,1.07
84247,Mariann Murphy,Math,1.53
84248,Luke Murphy,Chemistry,2.77
84249,Adele Murphy,Physics,1.23
84250,Evelyn Murphy,Chemistry,2.67
84251,Jaheem Murphy,Math,1.19
84252,Breanna Murphy,Biology,4.05
84253,Wilfred Murphy,Computer Science,4.07
84254,Leana Murphy,Chemistry,3.02
84255,Viva Murphy,Biology,3.34
84256,Alisha Murphy,Computer Science,4.47
84257,Kenan Murphy,Physics,1.42
84258,Claudia Murphy,Computer Science,1.63
84259,Kaylah Murphy,Biology,3.85
84260,Novella Murphy,Physics,3.11
84261,Vikki Murphy,Computer Science,3.23
84262,Neha Murphy,Computer Science,4.66
84263,Lala Murphy,Physics,2.4
84264,Kianna Murphy,Physics,1.84
84265,Cynthia Murphy,Physics,1.6
84266,Jaimie Murphy,Biology,1.7
84267,Maribel Murphy,Biology,1.07
84268,Roseann Murphy,Computer Science,4.09
84269,Exie Murphy,Physics,2.56
84270,Miles Murphy,Chemistry,1.36
84271,Joselyn Murphy,Computer Science,3.16
84272,Marcelo Murphy,Chemistry,1.21
84273,Rettie Murphy,Biology,3.74
84274,Jacquelin Murphy,Chemistry,2.05
84275,Shannen Murphy,Biology,4.69
84276,Grove Murphy,Computer Science,2.71
84277,Vena Murphy,Chemistry,1.9
84278,Keila Murphy,Computer Science,3.18
84279,Hansford Murphy,Math,3.9
84280,Johnny Murphy,Math,2.59
84281,Royce Murphy,Chemistry,3.41
84282,Kizzie Murphy,Biology,3.76
84283,Ica Murphy,Computer Science,3.66
84284,Corine Murphy,Physics,4.05
84285,Lary Murphy,Chemistry,4.27
84286,Joeseph Murphy,Math,3.01
84287,Kayleen Murphy,Math,3.67
84288,Julie Murphy,Biology,1.05
84289,Finnegan Murphy,Biology,1.62
84290,Cristin Murphy,Physics,1.35
84291,Orrie Murphy,Biology,1.17
84292,Arminta Murphy,Biology,4.55
84293,Norma Murphy,Computer Science,1.47
84294,Rayna Murphy,Math,1.62
84295,Maximo Murphy,Chemistry,2.17
84296,Josefa Murphy,Physics,2.09
84297,Halbert Murphy,Chemistry,4.87
84298,Tahj Murphy,Biology,3.08
84299,Alvera Murphy,Biology,2.49
84300,Austyn Murphy,Physics,2.66
84301,Karly Murphy,Biology,2.96
84302,Loyd Murphy,Math,1.12
84303,Jovita Murphy,Physics,3.25
84304,Kristan Murphy,Biology,1.28
84305,Amberly Murphy,Physics,2.71
84306,Boyce Murphy,Biology,4.7
84307,Jon Murphy,Physics,3.12
84308,Lashanda Murphy,Physics,1.98
84309,Missouri Murphy,Physics,4.27
84310,Howard Murphy,Chemistry,4.25
84311,Gerold Murphy,Physics,1.72
84312,Ester Murphy,Math,2.49
84313,Lenna Murphy,Chemistry,3.82
84314,Colonel Murphy,Biology,1.8
84315,Freeman Murphy,Chemistry,4.09
84316,Bowman Murphy,Math,4.96
84317,Rosalia Murphy,Physics,2.27
84318,Delvin Murphy,Biology,1.6
84319,Quint Murphy,Biology,3.37
84320,Kaylan Murphy,Biology,4.94
84321,Elissa Murphy,Computer Science,4.44
84322,Tatiana Murphy,Biology,4.23
84323,Dolphus Murphy,Math,1.63
84324,Ashleigh Murphy,Chemistry,4.68
84325,Urban Murphy,Computer Science,3.75
84326,Delphin Murphy,Chemistry,4.87
84327,Weaver Murphy,Computer Science,2.11
84328,Conrad Murphy,Math,4.26
84329,Fleda Murphy,Math,4.57
84330,Kolton Murphy,Math,1.64
84331,Keesha Murphy,Physics,1.91
84332,Sandie Murphy,Computer Science,1.05
84333,Kizzy Murphy,Computer Science,1.13
84334,Brigid Murphy,Computer Science,4.04
84335,Karsyn Murphy,Physics,1.04
84336,Kelsey Murphy,Biology,4.08
84337,Chyna Murphy,Chemistry,1.96
84338,Reubin Murphy,Computer Science,1.51
84339,Ruth Murphy,Chemistry,2.62
84340,Lawanda Murphy,Biology,2.69
84341,Hazen Murphy,Math,1.67
84342,Jered Murphy,Physics,2.92
84343,Liam Murphy,Biology,2.71
84344,Monica Murphy,Math,1.91
84345,Treva Murphy,Biology,4.22
84346,Elsa Murphy,Physics,1.29
84347,Yamilet Murphy,Computer Science,1.63
84348,Danial Murphy,Physics,4.16
84349,Jessica Murphy,Biology,3.36
84350,Shatara Murphy,Physics,3.5
84351,Shelia Murphy,Chemistry,1.91
84352,Santo Murphy,Math,2.06
84353,Hermine Murphy,Physics,2.34
84354,Teagan Murphy,Chemistry,2.16
84355,Chip Murphy,Chemistry,4.55
84356,Ruel Murphy,Math,1.89
84357,Hyrum Murphy,Chemistry,2.31
84358,Delisa Murphy,Chemistry,1.49
84359,Karl Murphy,Math,1.6
84360,Natalie Murphy,Biology,4.7
84361,Montana Murphy,Computer Science,3.46
84362,Lonie Murphy,Biology,4.08
84363,Christy Murphy,Physics,3.88
84364,Rebecca Murphy,Biology,3.25
84365,Dee Murphy,Chemistry,3.48
84366,Jane Murphy,Biology,3.43
84367,Rosina Murphy,Computer Science,1.03
84368,Asberry Murphy,Biology,4.73
84369,Arlin Murphy,Physics,4.23
84370,Jessi Murphy,Chemistry,2.89
84371,Darin Murphy,Physics,3.06
84372,Kayley Murphy,Physics,4.91
84373,Elbridge Murphy,Physics,1.24
84374,Zela Murphy,Biology,4.12
84375,Erin Murphy,Biology,2.92
84376,Nikki Murphy,Physics,3.7
84377,Broderick Murphy,Physics,4.33
84378,Graves Murphy,Computer Science,4.89
84379,Javion Murphy,Computer Science,1.14
84380,Trayvon Murphy,Physics,4.56
84381,Nathan Murphy,Physics,1.19
84382,Hiram Murphy,Physics,4.56
84383,Pricilla Murphy,Biology,4.73
84384,Emmons Murphy,Computer Science,2.25
84385,Meghann Murphy,Chemistry,2.47
84386,Pheobe Murphy,Math,1.07
84387,Kelis Murphy,Physics,4.22
84388,Latricia Murphy,Chemistry,4.92
84389,Rubye Murphy,Biology,1.78
84390,Rosy Murphy,Biology,3.24
84391,Deana Murphy,Computer Science,2.37
84392,Baldwin Murphy,Math,4.55
84393,Junior Murphy,Biology,4.09
84394,Rubi Murphy,Biology,2.21
84395,Aarav Murphy,Biology,1.46
84396,Alexandro Murphy,Math,1.87
84397,Alexis Murphy,Chemistry,3.4
84398,Derek Murphy,Math,1.16
84399,Brynlee Murphy,Chemistry,1.86
84400,Waverly Murphy,Computer Science,2.9
84401,Venice Murphy,Chemistry,2.72
84402,Lamonte Murphy,Math,1.9
84403,Michel Murphy,Computer Science,4.31
84404,Ivey Murphy,Chemistry,3.15
84405,Letha Murphy,Physics,3.83
84406,Kelton Murphy,Math,2.3
84407,Maya Murphy,Physics,3.58
84408,Loyal Murphy,Biology,1.81
84409,Edgar Murphy,Chemistry,4.29
84410,Hobert Murphy,Math,4.31
84411,Memphis Murphy,Biology,1.22
84412,Elza Murphy,Biology,1.97
84413,Kattie Murphy,Computer Science,4.18
84414,Dalton Murphy,Computer Science,1.27
84415,Tatyana Murphy,Physics,3.1
